rank,label,sample_count,selected,tier,super_category
5702,大宝 眼角皱纹蜜,31,False,,Chăm sóc da mặt
5703,对焦屏,31,False,,Khác / chưa xác định
5704,御泥坊 黑玫瑰矿物柔肤乳,31,False,,Khác / chưa xác định
5705,心电监测仪,31,False,,Khác / chưa xác định
5706,排球球网,31,False,,Khác / chưa xác định
5707,板羽球(三毛球),31,False,,Khác / chưa xác định
5708,梯子,31,False,,Khác / chưa xác định
5709,欧缇丽 尊贵璀璨时光修护眼霜,31,False,,Chăm sóc da mặt
5710,水中拉力带,31,False,,Khác / chưa xác định
5711,洗牌机,31,False,,Khác / chưa xác định
5712,消防栓/灭火栓,31,False,,Phòng cháy chữa cháy
5713,电子计步器,31,False,,Khác / chưa xác định
5714,美容服,31,False,,Khác / chưa xác định
5715,美肤宝 精粹舒润保湿水,31,False,,Chăm sóc da mặt
5716,肉桂粉,31,False,,Khác / chưa xác định
5717,证卡打印机,31,False,,Máy tính & phụ kiện
5718,跑步外套,31,False,,Áo khoác & trang phục giữ ấm
5719,防化服,31,False,,Khác / chưa xác định
5720,雅诗兰黛 卸妆洗面奶30ml,31,False,,Chăm sóc da mặt
5721,雅诗兰黛 肌透修护洁面乳,31,False,,Chăm sóc da mặt
5722,鱼塘撒药机/洒药机,31,False,,Khác / chưa xác định
5723,鳕蟹,31,False,,Khác / chưa xác định
5724,儿童冲锋裤,30,False,,Quần áo trẻ em
5725,安全警戒线,30,False,,Văn phòng phẩm
5726,御泥坊 小蓝瓶深补水弹润水,30,False,,Khác / chưa xác định
5727,手电头带,30,False,,Khác / chưa xác định
5728,更多橄榄球配件,30,False,,Khác / chưa xác định
5729,欧松板,30,False,,Khác / chưa xác định
5730,止鼾器（器械）,30,False,,Khác / chưa xác định
5731,氮气充气机,30,False,,Khác / chưa xác định
5732,滑雪手套,30,False,,"Mũ, khăn & găng tay"
5733,电动花剑整剑,30,False,,Khác / chưa xác định
5734,电阻,30,False,,Khác / chưa xác định
5735,苹果取卡针,30,False,,Gia vị & thực phẩm khô
5736,血糖仪,30,False,,Sức khỏe & thiết bị y tế
5737,贝司弦,30,False,,Khác / chưa xác định
5738,轮胎螺丝帽,30,False,,Ô tô: phụ tùng & phụ kiện
5739,迪奥 花蜜活颜丝悦玫瑰精粹露,30,False,,Chăm sóc da mặt
5740,键盘刷,30,False,,Dụng cụ nhà bếp
5741,门厅柜+鞋柜,30,False,,Phụ kiện giày
5742,颐莲 玻尿酸嘭润水,30,False,,Khác / chưa xác định
5743,3G无线上网卡设备,29,False,,Khác / chưa xác định
5744,cmos清洁,29,False,,Khác / chưa xác định
5745,军刀卡/万能刀卡,29,False,,Khác / chưa xác định
5746,包/箱配件,29,False,,Khác / chưa xác định
5747,推车雨罩,29,False,,Khác / chưa xác định
5748,电子鞭炮,29,False,,Khác / chưa xác định
5749,硬盘抽取盒,29,False,,Dụng cụ nhà bếp
5750,空手道服,29,False,,Khác / chưa xác định
5751,花剑面罩,29,False,,Khác / chưa xác định
5752,车载碟盒,29,False,,Ô tô: phụ tùng & phụ kiện
5753,车载自行车架,29,False,,Ô tô: phụ tùng & phụ kiện
5754,迪奥 肌活蕴能精萃液 精华水,29,False,,Chăm sóc da mặt
5755,长号,29,False,,Khác / chưa xác định
5756,阳光罐/月光罐,29,False,,Khác / chưa xác định
5757,雅诗兰黛 细致焕采护肤水爽肤水大蓝水,29,False,,Chăm sóc da mặt
5758,频率元件,29,False,,Khác / chưa xác định
5759,KVM,28,False,,Khác / chưa xác định
5760,Kinect体感器,28,False,,Khác / chưa xác định
5761,一次性鞋套,28,False,,Khác / chưa xác định
5762,乒乓球盒,28,False,,Thể thao bóng
5763,京二胡,28,False,,Khác / chưa xác định
5764,大宝 眼霜,28,False,,Chăm sóc da mặt
5765,玻璃托/夹,28,False,,Khác / chưa xác định
5766,电动车面罩/帽,28,False,,Xe đạp & xe điện
5767,眼镜收纳盒,28,False,,Kính mắt & kính áp tròng
5768,移门路轨,28,False,,Khác / chưa xác định
5769,芦笙,28,False,,Khác / chưa xác định
5770,鞍袋,28,False,,Khác / chưa xác định
5771,音乐枕,28,False,,Khác / chưa xác định
5772,顶切钳,28,False,,Khác / chưa xác định
5773,餐桌椅+餐车,28,False,,Nội thất phòng ăn
5774,全屋窗帘套餐,27,False,,"Rèm, thảm & vải gia dụng"
5775,同仁堂 舒缓轻柔洁面乳,27,False,,Chăm sóc da mặt
5776,大号,27,False,,Khác / chưa xác định
5777,手虎钳,27,False,,Khác / chưa xác định
5778,投影机包,27,False,,Khác / chưa xác định
5779,挂快劳/快劳夹,27,False,,Khác / chưa xác định
5780,整车检测仪,27,False,,"Đồng hồ, thiết bị đo lường"
5781,游泳镜,27,False,,Đồ bơi & thể thao nước
5782,滑杆,27,False,,Khác / chưa xác định
5783,美肤宝 水感透白美肌水,27,False,,Chăm sóc da mặt
5784,翻译笔,27,False,,Văn phòng phẩm
5785,货品支架,27,False,,Linh kiện & thiết bị điện
5786,轮胎清理钩/耙,27,False,,Ô tô: phụ tùng & phụ kiện
5787,量筒/量杯,27,False,,Khác / chưa xác định
5788,镜梳套装,27,False,,Khác / chưa xác định
5789,集装桶/吨桶/千升桶,27,False,,Khác / chưa xác định
5790,高温胶带,27,False,,Văn phòng phẩm
5791,魔方/3D魔方,27,False,,Đồ chơi giáo dục
5792,6806口腔科,26,False,,Chăm sóc răng miệng
5793,口腔检查／护理／治疗器械,26,False,,Chăm sóc răng miệng
5794,咖啡礼盒,26,False,,"Trà, cà phê & đồ uống"
5795,固定椅,26,False,,Khác / chưa xác định
5796,婴童床单,26,False,,Chăn ga gối đệm
5797,定制柜门板,26,False,,Khác / chưa xác định
5798,广角镜,26,False,,Khác / chưa xác định
5799,户外营地车,26,False,,Cắm trại & dã ngoại
5800,执照框,26,False,,Khác / chưa xác định
5801,服务机器人,26,False,,Đồ chơi mô hình & điều khiển
5802,桌面空气净化器,26,False,,Thiết bị gia dụng nhỏ
5803,沐浴桶,26,False,,Chăm sóc cơ thể
5804,烘焙刮板,26,False,,Khác / chưa xác định
5805,玛拉胶带,26,False,,Văn phòng phẩm
5806,珀莱雅 水漾肌密柔肤水,26,False,,Khác / chưa xác định
5807,皮头胶水,26,False,,Văn phòng phẩm
5808,美肤宝 精萃透白亮肤乳液,26,False,,Chăm sóc da mặt
5809,肌肤之钥 夜用乳液,26,False,,Chăm sóc da mặt
5810,花剑剑服,26,False,,Khác / chưa xác định
5811,钣金锤,26,False,,Khác / chưa xác định
5812,阅览桌,26,False,,Khác / chưa xác định
5813,防尘服,26,False,,Khác / chưa xác định
5814,雅诗兰黛 沁水倍润天使眼霜,26,False,,Chăm sóc da mặt
5815,颐莲 玻尿酸嘭润乳液,26,False,,Chăm sóc da mặt
5816,香薰灯,26,False,,Nước hoa & hương thơm
5817,单反机身盖,25,False,,Khác / chưa xác định
5818,双人床+床头柜+衣柜,25,False,,Nội thất phòng ngủ
5819,后挂摩托车拖架,25,False,,Khác / chưa xác định
5820,定制入户柜,25,False,,Khác / chưa xác định
5821,抓绒衣裤套装,25,False,,Khác / chưa xác định
5822,指板,25,False,,Khác / chưa xác định
5823,无盘工作站,25,False,,Dụng cụ nhà bếp
5824,气动捣固机,25,False,,Khác / chưa xác định
5825,焗油梳子,25,False,,Chăm sóc tóc
5826,身份牌/金属牌,25,False,,Khác / chưa xác định
5827,马镫,25,False,,Khác / chưa xác định
5828,20米清洗套装,24,False,,Khác / chưa xác định
5829,优资莱 绿茶洗面奶,24,False,,Chăm sóc da mặt
5830,倒立凳,24,False,,Khác / chưa xác định
5831,倒车镜/后视镜安装工时,24,False,,Ô tô: phụ tùng & phụ kiện
5832,傻瓜相机,24,False,,Camera & nhiếp ảnh
5833,婚庆花篮,24,False,,Đồ cưới & trang trí sự kiện
5834,定制餐边柜,24,False,,Nội thất phòng khách
5835,实体娃娃,24,False,,Búp bê & đồ chơi nhập vai
5836,弦钮,24,False,,Khác / chưa xác định
5837,御泥坊 亮采嫩肤洁面乳,24,False,,Chăm sóc da mặt
5838,情趣睡衣,24,False,,Đồ lót & đồ ngủ
5839,打击垫,24,False,,Khác / chưa xác định
5840,按摩器材（器械）,24,False,,Sức khỏe & thiết bị y tế
5841,梵洁诗 绿钻爽肤水,24,False,,Chăm sóc da mặt
5842,水密码 水光亮白精华乳液,24,False,,Chăm sóc da mặt
5843,沙滩桌,24,False,,Khác / chưa xác định
5844,珀莱雅 水漾肌密恒润乳液,24,False,,Chăm sóc da mặt
5845,甜菜头,24,False,,Khác / chưa xác định
5846,皮纹纸,24,False,,Khác / chưa xác định
5847,研钵,24,False,,Khác / chưa xác định
5848,线缆收纳器/集线器,24,False,,Khác / chưa xác định
5849,细腰鼓,24,False,,Khác / chưa xác định
5850,网络加速及优化,24,False,,Khác / chưa xác định
5851,耳,24,False,,Khác / chưa xác định
5852,跑步套装,24,False,,Khác / chưa xác định
5853,边灯,24,False,,Khác / chưa xác định
5854,迪奥 肌活蕴能洁面乳凝露洗面奶,24,False,,Chăm sóc da mặt
5855,雅诗兰黛 沁水倍润保湿乳,24,False,,Khác / chưa xác định
5856,饼干,24,False,,Đồ ăn vặt
5857,CD随身听,23,False,,"Sách, tạp chí & âm nhạc"
5858,儿童运动衣,23,False,,Quần áo trẻ em
5859,儿童钢琴,23,False,,Âm thanh & nhạc cụ
5860,凉席定制定做,23,False,,Khác / chưa xác định
5861,商用净水设备,23,False,,Thiết bị thương mại
5862,壶铃,23,False,,Khác / chưa xác định
5863,夏夷贝,23,False,,Khác / chưa xác định
5864,御泥坊 清爽平衡矿物爽肤水,23,False,,Chăm sóc da mặt
5865,毛刷,23,False,,Khác / chưa xác định
5866,烧烤用具套装,23,False,,Khác / chưa xác định
5867,瘦小腿套,23,False,,Khác / chưa xác định
5868,箱琴音箱,23,False,,Âm thanh & nhạc cụ
5869,红黄牌,23,False,,Khác / chưa xác định
5870,绣布,23,False,,Khác / chưa xác định
5871,网关,23,False,,Khác / chưa xác định
5872,自助点餐机,23,False,,Khác / chưa xác định
5873,草裙,23,False,,Khác / chưa xác định
5874,藤球,23,False,,Khác / chưa xác định
5875,车载电脑/准系统,23,False,,Máy tính & phụ kiện
5876,雅丽洁 芦荟菁萃柔肤水,23,False,,Chăm sóc da mặt
5877,中医保健,22,False,,Khác / chưa xác định
5878,体温计,22,False,,Sức khỏe & thiết bị y tế
5879,儿童牵引绳,22,False,,Khác / chưa xác định
5880,包包收纳盒/箱,22,False,,Khác / chưa xác định
5881,卡祖笛,22,False,,Khác / chưa xác định
5882,反光穿戴用品,22,False,,Khác / chưa xác định
5883,发贴,22,False,,Khác / chưa xác định
5884,套环,22,False,,Khác / chưa xác định
5885,女式情趣内裤,22,False,,Đồ lót & đồ ngủ
5886,帽子假发,22,False,,Chăm sóc tóc
5887,情趣套装,22,False,,Khác / chưa xác định
5888,指环,22,False,,Khác / chưa xác định
5889,换人牌,22,False,,Khác / chưa xác định
5890,李医生 祛斑洗面奶,22,False,,Chăm sóc da mặt
5891,橄榄球服,22,False,,Khác / chưa xác định
5892,欧缇丽 葡萄籽洁颜清浊面膜,22,False,,Chăm sóc da mặt
5893,滑水手套,22,False,,"Mũ, khăn & găng tay"
5894,烹饪机器人,22,False,,Đồ chơi mô hình & điều khiển
5895,玫瑰花瓣,22,False,,Khác / chưa xác định
5896,相机包,22,False,,Camera & nhiếp ảnh
5897,眼枕,22,False,,Khác / chưa xác định
5898,细木工板,22,False,,Khác / chưa xác định
5899,蓝口贝,22,False,,Khác / chưa xác định
5900,邦戈鼓,22,False,,Khác / chưa xác định
5901,门板封边,22,False,,Khác / chưa xác định
5902,雅诗兰黛 肌初赋活原生液,22,False,,Khác / chưa xác định
5903,雾灯,22,False,,Khác / chưa xác định
5904,香薰DIY材料/工具,22,False,,Nước hoa & hương thơm
5905,鲍鱼果,22,False,,Khác / chưa xác định
5906,鲜果篮(预定与速递),22,False,,Khác / chưa xác định
5907,10米清洗套装,21,False,,Khác / chưa xác định
5908,AHC 黄金蜗牛原液精华液,21,False,,Chăm sóc da mặt
5909,主机箱托架,21,False,,Linh kiện máy tính
5910,乳牙收纳盒,21,False,,Khác / chưa xác định
5911,亚克力,21,False,,Khác / chưa xác định
5912,冷冻调理刀,21,False,,Khác / chưa xác định
5913,口衔铁/马嚼/马衔,21,False,,Khác / chưa xác định
5914,口香糖柜,21,False,,Khác / chưa xác định
5915,叶子板/内衬安装改装工时,21,False,,Khác / chưa xác định
5916,圆床垫,21,False,,Nội thất phòng ngủ
5917,地暖专用循环水泵,21,False,,"Đồng hồ, thiết bị đo lường"
5918,大富翁,21,False,,Khác / chưa xác định
5919,家用空调套装,21,False,,Điện lạnh & điều hòa
5920,床插,21,False,,Khác / chưa xác định
5921,御泥坊 玫瑰滋养矿物润肤乳,21,False,,Chăm sóc da mặt
5922,悠悠/溜溜球,21,False,,Khác / chưa xác định
5923,数码维修工具,21,False,,Khác / chưa xác định
5924,欧缇丽 葡萄籽净肤调理祛痘精华,21,False,,Chăm sóc da mặt
5925,洗胶绵,21,False,,Khác / chưa xác định
5926,烧烤叉,21,False,,Khác / chưa xác định
5927,电源（舞台）,21,False,,Khác / chưa xác định
5928,短笛,21,False,,Khác / chưa xác định
5929,蔬菜种子/种苗,21,False,,Nông nghiệp & làm vườn
5930,跳高架,21,False,,Khác / chưa xác định
5931,雅丽洁 芦荟菁萃补水保湿乳,21,False,,Chăm sóc da mặt
5932,马桶消毒器,21,False,,Thiết bị phòng tắm
5933,马绑腿/马护腿/马护蹄,21,False,,Khác / chưa xác định
5934,传真机,20,False,,Khác / chưa xác định
5935,同仁堂 舒缓轻柔修护乳液,20,False,,Chăm sóc da mặt
5936,婴儿电吹风,20,False,,Đồ dùng cho bé
5937,展板,20,False,,Khác / chưa xác định
5938,广告帐蓬,20,False,,Khác / chưa xác định
5939,德妃 紫苏乳液,20,False,,Chăm sóc da mặt
5940,德妃 紫苏舒缓爽肤水,20,False,,Chăm sóc da mặt
5941,汽车驱鼠剂,20,False,,Ô tô: phụ tùng & phụ kiện
5942,牙齿美白仪,20,False,,Khác / chưa xác định
5943,电子秤量勺/勺子秤,20,False,,Khác / chưa xác định
5944,相宜本草 红石榴乳液,20,False,,Chăm sóc da mặt
5945,纸桶,20,False,,Khác / chưa xác định
5946,网球帽,20,False,,Thể thao bóng
5947,网络切换器,20,False,,Khác / chưa xác định
5948,蔬菜沙拉,20,False,,Khác / chưa xác định
5949,赛车文化,20,False,,Khác / chưa xác định
5950,迪奥 修护乳霜,20,False,,Chăm sóc da mặt
5951,防火墙,20,False,,Khác / chưa xác định
5952,马术手套,20,False,,"Mũ, khăn & găng tay"
5953,S钩,19,False,,Khác / chưa xác định
5954,交换器,19,False,,Khác / chưa xác định
5955,修车架,19,False,,Khác / chưa xác định
5956,合约机,19,False,,Khác / chưa xác định
5957,堆高车,19,False,,Khác / chưa xác định
5958,平锥头铆钉,19,False,,Khác / chưa xác định
5959,心脑血管,19,False,,Khác / chưa xác định
5960,抽屉滑轨,19,False,,Khác / chưa xác định
5961,旅行镜子,19,False,,Khác / chưa xác định
5962,水密码 海洋源萃水,19,False,,Chăm sóc da mặt
5963,洗澡书,19,False,,Khác / chưa xác định
5964,燃气发电机,19,False,,Máy móc công nghiệp
5965,电动喷绘笔,19,False,,Văn phòng phẩm
5966,组合互感器,19,False,,Khác / chưa xác định
5967,网球框,19,False,,Thể thao bóng
5968,自封袋/自粘袋,19,False,,Khác / chưa xác định
5969,镁粉袋,19,False,,Khác / chưa xác định
5970,门帘布料,19,False,,Khác / chưa xác định
5971,门球,19,False,,Khác / chưa xác định
5972,隔断+ 鞋柜,19,False,,Phụ kiện giày
5973,面部清洁护理产品（器械）,19,False,,Khác / chưa xác định
5974,马缰绳,19,False,,Khác / chưa xác định
5975,骑行防水鞋套,19,False,,Khác / chưa xác định
5976,高压水枪,19,False,,Đồ chơi ngoài trời
5977,AV切换器,18,False,,Khác / chưa xác định
5978,候车亭,18,False,,Khác / chưa xác định
5979,农用吸粮机,18,False,,Khác / chưa xác định
5980,冰菊 八杯水保湿嫩肤洁面乳,18,False,,Chăm sóc da mặt
5981,御泥坊 晶亮红石榴养肤水,18,False,,Khác / chưa xác định
5982,情趣丝袜,18,False,,Đồ lót & đồ ngủ
5983,手机同屏器,18,False,,Điện thoại & phụ kiện
5984,智能记事本/手写本/办公本,18,False,,Khác / chưa xác định
5985,柜体,18,False,,Khác / chưa xác định
5986,橄榄球头盔,18,False,,Khác / chưa xác định
5987,欧缇丽 葡萄籽冰激凌乳液,18,False,,Chăm sóc da mặt
5988,欧缇丽 葡萄籽净痘平衡乳液,18,False,,Chăm sóc da mặt
5989,水温计/温度计,18,False,,Khác / chưa xác định
5990,沙发罩,18,False,,Nội thất phòng khách
5991,瑜伽披肩,18,False,,Tập luyện & thể hình
5992,电动车,18,False,,Xe đạp & xe điện
5993,电动送风面罩,18,False,,Khác / chưa xác định
5994,相宜本草 洗面奶,18,False,,Chăm sóc da mặt
5995,纱布袋,18,False,,Khác / chưa xác định
5996,线剪钳,18,False,,Khác / chưa xác định
5997,美肤宝 精萃舒润保湿乳,18,False,,Chăm sóc da mặt
